ID,LOCAL_DATE,DIRECTION_MAX_GUST,SPEED_MAX_GUST,SNOW_ON_GROUND,TOTAL_RAIN,TOTAL_PRECIPITATION,TOTAL_SNOW,HEATING_DEGREE_DAYS,COOLING_DEGREE_DAYS,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY,MAX_TEMPERATURE,MEAN_TEMPERATURE,MIN_TEMPERATURE,PARAM,Date,Value,SYM
3053536.2013.2.24,2/24/2013 0:00,0.0,0.0,,,0.0,,17.7,0.0,30.0,78.0,5.6,0.3,-5.0,1.0,2/24/2013,12.8,B
3053536.2013.2.25,2/25/2013 0:00,0.0,0.0,,,0.0,,17.4,0.0,43.0,90.0,4.0,0.6,-2.9,1.0,2/25/2013,12.6,B
3053536.2013.2.26,2/26/2013 0:00,0.0,0.0,,,0.7,,19.1,0.0,26.0,97.0,3.8,-1.1,-5.9,1.0,2/26/2013,12.3,B
3053536.2013.2.27,2/27/2013 0:00,0.0,0.0,,,0.2,,21.9,0.0,32.0,93.0,4.2,-3.9,-12.0,1.0,2/27/2013,12.0,B
3053536.2013.2.28,2/28/2013 0:00,0.0,0.0,,,3.3000000000000003,,17.7,0.0,30.0,96.0,4.3,0.3,-3.7,1.0,2/28/2013,11.8,B
3053536.2013.3.1,3/1/2013 0:00,0.0,0.0,,,6.4,,17.8,0.0,88.0,100.0,2.2,0.2,-1.9,1.0,3/1/2013,11.7,B
3053536.2013.3.2,3/2/2013 0:00,33.0,32.0,,,10.0,,18.1,0.0,94.0,100.0,0.3,-0.1,-0.5,1.0,3/2/2013,11.7,B
3053536.2013.3.3,3/3/2013 0:00,34.0,43.0,,,5.9,,20.6,0.0,75.0,100.0,-0.3,-2.6,-4.8,1.0,3/3/2013,11.5,B
3053536.2013.3.4,3/4/2013 0:00,0.0,0.0,,,0.0,,25.0,0.0,60.0,96.0,-3.4,-7.0,-10.6,1.0,3/4/2013,10.3,B
3053536.2013.3.5,3/5/2013 0:00,0.0,0.0,,,0.0,,24.1,0.0,38.0,95.0,1.0,-6.1,-13.2,1.0,3/5/2013,9.86,B
3053536.2013.3.6,3/6/2013 0:00,3.0,33.0,,,0.2,,28.0,0.0,53.0,93.0,-1.3,-10.0,-18.6,1.0,3/6/2013,10.1,B
3053536.2013.3.7,3/7/2013 0:00,0.0,0.0,,,0.0,,22.6,0.0,39.0,90.0,1.3,-4.6,-10.4,1.0,3/7/2013,11.8,B
3053536.2013.3.8,3/8/2013 0:00,0.0,0.0,,,0.0,,18.7,0.0,31.0,92.0,4.4,-0.7,-5.8,1.0,3/8/2013,11.9,B
3053536.2013.3.9,3/9/2013 0:00,0.0,0.0,,,0.0,,19.9,0.0,30.0,97.0,7.3,-1.9,-11.1,1.0,3/9/2013,10.7,B
3053536.2013.3.10,3/10/2013 0:00,16.0,35.0,,,0.0,,17.8,0.0,26.0,81.0,6.4,0.2,-6.1,1.0,3/10/2013,10.5,B
3053536.2013.3.11,3/11/2013 0:00,0.0,0.0,,,0.0,,22.3,0.0,22.0,77.0,1.8,-4.3,-10.3,1.0,3/11/2013,9.87,B
3053536.2013.3.12,3/12/2013 0:00,0.0,0.0,,,1.5,,21.8,0.0,38.0,98.0,2.6,-3.8,-10.1,1.0,3/12/2013,9.13,B
3053536.2013.3.13,3/13/2013 0:00,36.0,32.0,,,1.9,,15.4,0.0,48.0,99.0,8.9,2.6,-3.8,1.0,3/13/2013,9.76,B
3053536.2013.3.14,3/14/2013 0:00,36.0,37.0,,,7.8,,26.3,0.0,76.0,90.0,-3.8,-8.3,-12.7,1.0,3/14/2013,10.1,B
3053536.2013.3.15,3/15/2013 0:00,0.0,0.0,,,0.8,,28.0,0.0,56.0,88.0,-5.5,-10.0,-14.4,1.0,3/15/2013,10.7,B
3053536.2013.3.16,3/16/2013 0:00,2.0,35.0,,,2.5,,27.6,0.0,65.0,95.0,-6.1,-9.6,-13.0,1.0,3/16/2013,10.6,B
3053536.2013.3.17,3/17/2013 0:00,5.0,37.0,,,0.4,,24.1,0.0,33.0,85.0,0.3,-6.1,-12.5,1.0,3/17/2013,10.6,B
3053536.2013.3.18,3/18/2013 0:00,0.0,0.0,,,0.0,,26.6,0.0,33.0,97.0,-1.0,-8.6,-16.1,1.0,3/18/2013,11.2,B
3053536.2013.3.19,3/19/2013 0:00,19.0,32.0,,,0.2,,24.5,0.0,19.0,95.0,4.1,-6.5,-17.1,1.0,3/19/2013,10.9,B
3053536.2013.3.20,3/20/2013 0:00,0.0,0.0,,,0.0,,16.5,0.0,32.0,86.0,8.8,1.5,-5.9,1.0,3/20/2013,10.4,B
3053536.2013.3.21,3/21/2013 0:00,31.0,35.0,,,4.0,,22.0,0.0,27.0,99.0,1.7,-4.0,-9.7,1.0,3/21/2013,10.7,B
3053536.2013.3.22,3/22/2013 0:00,0.0,0.0,,,0.2,,27.1,0.0,19.0,93.0,1.1,-9.1,-19.2,1.0,3/22/2013,9.98,B
3053536.2013.3.23,3/23/2013 0:00,0.0,0.0,,,0.0,,24.0,0.0,21.0,86.0,0.6,-6.0,-12.5,1.0,3/23/2013,8.99,B
3053536.2013.3.24,3/24/2013 0:00,0.0,0.0,,,0.0,,25.9,0.0,20.0,89.0,4.3,-7.9,-20.1,1.0,3/24/2013,8.63,B
3053536.2013.3.25,3/25/2013 0:00,0.0,0.0,,,0.0,,22.7,0.0,19.0,88.0,7.5,-4.7,-16.8,1.0,3/25/2013,9.03,B
3053536.2013.3.26,3/26/2013 0:00,0.0,0.0,,,0.0,,18.9,0.0,22.0,92.0,9.6,-0.9,-11.4,1.0,3/26/2013,9.87,B
3053536.2013.3.27,3/27/2013 0:00,17.0,32.0,,,0.0,,16.7,0.0,21.0,96.0,11.3,1.3,-8.8,1.0,3/27/2013,10.7,B
3053536.2013.3.28,3/28/2013 0:00,0.0,0.0,,,0.0,,16.2,0.0,19.0,98.0,12.1,1.8,-8.5,1.0,3/28/2013,10.7,B
3053536.2013.3.29,3/29/2013 0:00,0.0,0.0,,,0.0,,14.4,0.0,24.0,90.0,11.2,3.6,-4.0,1.0,3/29/2013,11.2,B
3053536.2013.3.30,3/30/2013 0:00,0.0,0.0,,,0.0,,14.8,0.0,23.0,95.0,12.2,3.2,-5.9,1.0,3/30/2013,11.9,B
3053536.2013.3.31,3/31/2013 0:00,0.0,0.0,,,0.0,,13.0,0.0,16.0,82.0,13.6,5.0,-3.6,1.0,3/31/2013,13.0,B
3053536.2013.4.1,4/1/2013 0:00,0.0,0.0,,,0.0,,13.5,0.0,14.0,98.0,16.6,4.5,-7.7,1.0,4/1/2013,14.0,B
3053536.2013.4.2,4/2/2013 0:00,0.0,0.0,,,0.0,,12.6,0.0,25.0,89.0,14.0,5.4,-3.3,1.0,4/2/2013,14.9,B
3053536.2013.4.3,4/3/2013 0:00,0.0,0.0,,,0.0,,15.6,0.0,20.0,92.0,9.1,2.4,-4.3,1.0,4/3/2013,16.0,B
3053536.2013.4.4,4/4/2013 0:00,0.0,0.0,,,0.6,,16.4,0.0,28.0,94.0,10.7,1.6,-7.6,1.0,4/4/2013,16.2,B
3053536.2013.4.5,4/5/2013 0:00,3.0,35.0,,,3.4,,20.5,0.0,62.0,96.0,1.3,-2.5,-6.2,1.0,4/5/2013,16.0,B
3053536.2013.4.6,4/6/2013 0:00,0.0,0.0,,,2.0,,21.2,0.0,73.0,93.0,-0.6,-3.2,-5.8,1.0,4/6/2013,15.2,B
3053536.2013.4.7,4/7/2013 0:00,32.0,54.0,,,0.4,,20.4,0.0,52.0,93.0,0.5,-2.4,-5.2,1.0,4/7/2013,15.2,B
3053536.2013.4.8,4/8/2013 0:00,33.0,43.0,,,0.0,,20.3,0.0,45.0,77.0,2.1,-2.3,-6.6,1.0,4/8/2013,13.5,B
3053536.2013.4.9,4/9/2013 0:00,0.0,0.0,,,0.2,,19.8,0.0,26.0,95.0,8.4,-1.8,-11.9,1.0,4/9/2013,12.0,B
3053536.2013.4.10,4/10/2013 0:00,0.0,0.0,,,3.5,,14.8,0.0,57.0,94.0,7.2,3.2,-0.8,1.0,4/10/2013,14.2,B
3053536.2013.4.11,4/11/2013 0:00,21.0,39.0,,,0.2,,16.7,0.0,20.0,99.0,6.3,1.3,-3.8,1.0,4/11/2013,15.1,B
3053536.2013.4.12,4/12/2013 0:00,0.0,0.0,,,0.0,,19.4,0.0,28.0,89.0,5.3,-1.4,-8.0,1.0,4/12/2013,14.0,B
3053536.2013.4.13,4/13/2013 0:00,33.0,46.0,,,0.0,,17.5,0.0,50.0,95.0,5.0,0.5,-4.1,1.0,4/13/2013,13.6,B
3053536.2013.4.14,4/14/2013 0:00,33.0,39.0,,,0.0,,18.1,0.0,51.0,79.0,2.6,-0.1,-2.7,1.0,4/14/2013,13.4,B
3053536.2013.4.15,4/15/2013 0:00,32.0,43.0,,,0.0,,18.2,0.0,56.0,70.0,2.5,-0.2,-2.9,1.0,4/15/2013,12.7,B
3053536.2013.4.16,4/16/2013 0:00,0.0,0.0,,,0.0,,17.9,0.0,24.0,83.0,6.3,0.1,-6.1,1.0,4/16/2013,12.3,B
3053536.2013.4.17,4/17/2013 0:00,19.0,32.0,,,0.0,,18.3,0.0,22.0,94.0,9.8,-0.3,-10.4,1.0,4/17/2013,12.1,B
3053536.2013.4.18,4/18/2013 0:00,0.0,0.0,,,0.0,,10.2,0.0,27.0,72.0,12.5,7.8,3.0,1.0,4/18/2013,12.2,B
3053536.2013.4.19,4/19/2013 0:00,0.0,0.0,,,0.0,,11.7,0.0,33.0,86.0,11.7,6.3,0.9,1.0,4/19/2013,12.1,B
3053536.2013.4.20,4/20/2013 0:00,33.0,44.0,,,0.2,,17.4,0.0,15.0,96.0,5.9,0.6,-4.8,1.0,4/20/2013,12.1,B
3053536.2013.4.21,4/21/2013 0:00,32.0,32.0,,,0.0,,19.8,0.0,24.0,71.0,4.3,-1.8,-7.9,1.0,4/21/2013,12.3,B
3053536.2013.4.22,4/22/2013 0:00,20.0,37.0,,,0.0,,19.1,0.0,15.0,90.0,10.0,-1.1,-12.1,1.0,4/22/2013,12.7,B
3053536.2013.4.23,4/23/2013 0:00,36.0,33.0,,,0.0,,14.7,0.0,18.0,68.0,10.9,3.3,-4.3,1.0,4/23/2013,12.8,B
3053536.2013.4.24,4/24/2013 0:00,0.0,0.0,,,0.0,,15.9,0.0,24.0,83.0,11.2,2.1,-7.0,1.0,4/24/2013,12.8,B
3053536.2013.4.25,4/25/2013 0:00,18.0,32.0,,,0.0,,9.1,0.0,28.0,68.0,15.7,8.9,2.1,1.0,4/25/2013,13.1,B
3053536.2013.4.26,4/26/2013 0:00,21.0,44.0,,,0.0,,7.1,0.0,29.0,77.0,16.1,10.9,5.6,1.0,4/26/2013,15.6,B
3053536.2013.4.27,4/27/2013 0:00,18.0,39.0,,,0.0,,11.8,0.0,41.0,79.0,10.9,6.2,1.4,1.0,4/27/2013,20.2,
3053536.2013.4.28,4/28/2013 0:00,29.0,32.0,,,4.3,,13.4,0.0,40.0,99.0,9.9,4.6,-0.7,1.0,4/28/2013,21.3,
3053536.2013.4.29,4/29/2013 0:00,22.0,41.0,,,3.9,,16.3,0.0,34.0,100.0,5.6,1.7,-2.2,1.0,4/29/2013,20.3,
3053536.2013.4.30,4/30/2013 0:00,0.0,0.0,,,1.95,,18.2,0.0,21.0,68.0,5.8,-0.2,-6.2,1.0,4/30/2013,18.5,
3053536.2013.5.1,5/1/2013 0:00,20.0,32.0,,,0.0,,14.8,0.0,21.0,80.0,10.9,3.2,-4.5,1.0,5/1/2013,17.2,
3053536.2013.5.2,5/2/2013 0:00,28.0,33.0,,,0.0,,10.6,0.0,23.0,77.0,16.0,7.4,-1.2,1.0,5/2/2013,16.7,
3053536.2013.5.3,5/3/2013 0:00,0.0,0.0,,,0.0,,9.7,0.0,20.0,88.0,17.4,8.3,-0.8,1.0,5/3/2013,17.0,
3053536.2013.5.4,5/4/2013 0:00,0.0,0.0,,,0.0,,9.0,0.0,20.0,88.0,20.8,9.0,-2.9,1.0,5/4/2013,19.3,
3053536.2013.5.5,5/5/2013 0:00,0.0,0.0,,,0.0,,6.3,0.0,13.0,93.0,25.6,11.7,-2.3,1.0,5/5/2013,22.9,
3053536.2013.5.6,5/6/2013 0:00,0.0,0.0,,,0.0,,5.4,0.0,11.0,89.0,26.9,12.6,-1.7,1.0,5/6/2013,30.5,
3053536.2013.5.7,5/7/2013 0:00,32.0,52.0,,,0.0,,4.9,0.0,24.0,67.0,20.9,13.1,5.2,1.0,5/7/2013,45.0,
3053536.2013.5.8,5/8/2013 0:00,0.0,0.0,,,0.0,,7.7,0.0,6.0,98.0,23.3,10.3,-2.7,1.0,5/8/2013,67.4,
3053536.2013.5.9,5/9/2013 0:00,33.0,37.0,,,0.0,,7.1,0.0,12.0,91.0,24.3,10.9,-2.6,1.0,5/9/2013,85.7,
3053536.2013.5.10,5/10/2013 0:00,33.0,33.0,,,0.0,,5.0,0.0,22.0,64.0,21.3,13.0,4.6,1.0,5/10/2013,107.0,
3053536.2013.5.11,5/11/2013 0:00,17.0,32.0,,,0.0,,5.3,0.0,16.0,90.0,25.1,12.7,0.3,1.0,5/11/2013,135.0,
3053536.2013.5.12,5/12/2013 0:00,17.0,44.0,,,4.2,,4.8,0.0,33.0,97.0,20.2,13.2,6.2,1.0,5/12/2013,205.0,A
3053536.2013.5.13,5/13/2013 0:00,24.0,32.0,,,2.0,,8.6,0.0,37.0,98.0,15.8,9.4,3.0,1.0,5/13/2013,308.0,
3053536.2013.5.14,5/14/2013 0:00,0.0,0.0,,,5.3,,10.4,0.0,39.0,98.0,13.0,7.6,2.2,1.0,5/14/2013,263.0,
3053536.2013.5.15,5/15/2013 0:00,0.0,0.0,,,0.0,,10.0,0.0,34.0,89.0,13.1,8.0,2.9,1.0,5/15/2013,202.0,
3053536.2013.5.16,5/16/2013 0:00,0.0,0.0,,,0.0,,9.7,0.0,22.0,97.0,17.7,8.3,-1.1,1.0,5/16/2013,164.0,
3053536.2013.5.17,5/17/2013 0:00,0.0,0.0,,,0.0,,9.3,0.0,18.0,99.0,20.2,8.7,-2.8,1.0,5/17/2013,146.0,
3053536.2013.5.18,5/18/2013 0:00,0.0,0.0,,,0.0,,9.8,0.0,28.0,98.0,19.1,8.2,-2.7,1.0,5/18/2013,144.0,
3053536.2013.5.19,5/19/2013 0:00,22.0,35.0,,,0.0,,7.7,0.0,22.0,90.0,19.0,10.3,1.5,1.0,5/19/2013,150.0,
3053536.2013.5.20,5/20/2013 0:00,20.0,32.0,,,0.0,,9.3,0.0,16.0,95.0,20.1,8.7,-2.7,1.0,5/20/2013,159.0,
3053536.2013.5.21,5/21/2013 0:00,1.0,35.0,,,0.0,,7.1,0.0,19.0,92.0,22.0,10.9,-0.2,1.0,5/21/2013,169.0,
3053536.2013.5.22,5/22/2013 0:00,35.0,50.0,,,0.0,,2.2,0.0,20.0,50.0,20.2,15.8,11.3,1.0,5/22/2013,200.0,
3053536.2013.5.23,5/23/2013 0:00,32.0,46.0,,,0.0,,6.3,0.0,34.0,74.0,15.6,11.7,7.8,1.0,5/23/2013,201.0,
3053536.2013.5.24,5/24/2013 0:00,34.0,37.0,,,8.5,,12.2,0.0,77.0,97.0,8.1,5.8,3.5,1.0,5/24/2013,192.0,
3053536.2013.5.25,5/25/2013 0:00,32.0,33.0,,,6.7,,9.8,0.0,43.0,98.0,14.3,8.2,2.0,1.0,5/25/2013,181.0,
3053536.2013.5.26,5/26/2013 0:00,0.0,0.0,,,1.1,,7.7,0.0,30.0,98.0,16.0,10.3,4.6,1.0,5/26/2013,158.0,
3053536.2013.5.27,5/27/2013 0:00,19.0,32.0,,,0.0,,7.7,0.0,27.0,96.0,18.5,10.3,2.0,1.0,5/27/2013,144.0,
3053536.2013.5.28,5/28/2013 0:00,0.0,0.0,,,0.0,,7.3,0.0,28.0,93.0,19.2,10.7,2.2,1.0,5/28/2013,144.0,
3053536.2013.5.29,5/29/2013 0:00,35.0,35.0,,,1.4,,8.0,0.0,28.0,96.0,19.9,10.0,0.0,1.0,5/29/2013,157.0,
3053536.2013.5.30,5/30/2013 0:00,0.0,0.0,,,1.9,,8.6,0.0,49.0,99.0,15.8,9.4,3.0,1.0,5/30/2013,191.0,
3053536.2013.5.31,5/31/2013 0:00,0.0,0.0,,,7.4,,9.7,0.0,75.0,97.0,10.5,8.3,6.0,1.0,5/31/2013,208.0,
3053536.2013.6.1,6/1/2013 0:00,13.0,32.0,,,0.2,,8.8,0.0,35.0,99.0,16.6,9.2,1.7,1.0,6/1/2013,205.0,
3053536.2013.6.2,6/2/2013 0:00,31.0,43.0,,,0.2,,8.7,0.0,41.0,97.0,15.9,9.3,2.6,1.0,6/2/2013,187.0,
3053536.2013.6.3,6/3/2013 0:00,0.0,0.0,,,0.9,,8.6,0.0,58.0,95.0,13.9,9.4,4.8,1.0,6/3/2013,186.0,
3053536.2013.6.4,6/4/2013 0:00,0.0,0.0,,,0.2,,6.1,0.0,23.0,99.0,22.3,11.9,1.4,1.0,6/4/2013,190.0,
3053536.2013.6.5,6/5/2013 0:00,28.0,33.0,,,3.1,,5.5,0.0,38.0,90.0,18.4,12.5,6.6,1.0,6/5/2013,221.0,
3053536.2013.6.6,6/6/2013 0:00,0.0,0.0,,,0.0,,7.3,0.0,20.0,100.0,21.6,10.7,-0.3,1.0,6/6/2013,257.0,
3053536.2013.6.7,6/7/2013 0:00,20.0,41.0,,,2.1,,5.1,0.0,39.0,94.0,17.9,12.9,7.9,1.0,6/7/2013,260.0,
3053536.2013.6.8,6/8/2013 0:00,26.0,37.0,,,0.0,,7.5,0.0,40.0,89.0,16.2,10.5,4.7,1.0,6/8/2013,306.0,
3053536.2013.6.9,6/9/2013 0:00,33.0,41.0,,,0.2,,8.7,0.0,32.0,98.0,17.0,9.3,1.5,1.0,6/9/2013,258.0,
3053536.2013.6.10,6/10/2013 0:00,0.0,0.0,,,0.3,,7.9,0.0,31.0,92.0,15.2,10.1,4.9,1.0,6/10/2013,216.0,
3053536.2013.6.11,6/11/2013 0:00,32.0,50.0,,,0.0,,7.2,0.0,39.0,84.0,18.2,10.8,3.3,1.0,6/11/2013,184.0,
3053536.2013.6.12,6/12/2013 0:00,35.0,35.0,,,1.7,,6.9,0.0,24.0,98.0,17.9,11.1,4.3,1.0,6/12/2013,191.0,
3053536.2013.6.13,6/13/2013 0:00,0.0,0.0,,,0.0,,10.4,0.0,42.0,96.0,16.2,7.6,-1.0,1.0,6/13/2013,194.0,
3053536.2013.6.14,6/14/2013 0:00,21.0,33.0,,,0.7,,4.5,0.0,39.0,95.0,19.2,13.5,7.8,1.0,6/14/2013,180.0,
3053536.2013.6.15,6/15/2013 0:00,34.0,33.0,,,0.8,,5.3,0.0,40.0,95.0,18.6,12.7,6.8,1.0,6/15/2013,178.0,
3053536.2013.6.16,6/16/2013 0:00,34.0,33.0,,,0.0,,4.9,0.0,29.0,91.0,21.1,13.1,5.0,1.0,6/16/2013,193.0,
3053536.2013.6.17,6/17/2013 0:00,0.0,0.0,,,0.0,,4.3,0.0,25.0,92.0,23.0,13.7,4.4,1.0,6/17/2013,200.0,
3053536.2013.6.18,6/18/2013 0:00,33.0,46.0,,,2.3,,5.4,0.0,46.0,95.0,20.3,12.6,4.8,1.0,6/18/2013,206.0,
3053536.2013.6.19,6/19/2013 0:00,34.0,46.0,,,0.2,,4.2,0.0,71.0,84.0,16.2,13.8,11.4,1.0,6/19/2013,238.0,
3053536.2013.6.20,6/20/2013 0:00,36.0,41.0,,,9.5,,5.1,0.0,71.0,89.0,14.5,12.9,11.2,1.0,6/20/2013,292.0,
3053536.2013.6.21,6/21/2013 0:00,32.0,32.0,,,0.2,,3.1,0.0,31.0,84.0,21.2,14.9,8.5,1.0,6/21/2013,429.0,
3053536.2013.6.22,6/22/2013 0:00,0.0,0.0,,,0.0,,3.6,0.0,22.0,95.0,23.8,14.4,4.9,1.0,6/22/2013,421.0,
3053536.2013.6.23,6/23/2013 0:00,13.0,33.0,,,0.0,,4.3,0.0,35.0,94.0,22.6,13.7,4.7,1.0,6/23/2013,372.0,
3053536.2013.6.24,6/24/2013 0:00,0.0,0.0,,,0.0,,5.1,0.0,29.0,98.0,22.7,12.9,3.1,1.0,6/24/2013,344.0,
3053536.2013.6.25,6/25/2013 0:00,0.0,0.0,,,0.0,,3.2,0.0,31.0,90.0,21.1,14.8,8.5,1.0,6/25/2013,321.0,
3053536.2013.6.26,6/26/2013 0:00,18.0,35.0,,,0.2,,2.0,0.0,27.0,70.0,21.6,16.0,10.3,1.0,6/26/2013,314.0,
3053536.2013.6.27,6/27/2013 0:00,0.0,0.0,,,0.0,,2.2,0.0,28.0,76.0,21.9,15.8,9.7,1.0,6/27/2013,304.0,
3053536.2013.6.28,6/28/2013 0:00,17.0,35.0,,,0.0,,2.0,0.0,24.0,89.0,26.2,16.0,5.8,1.0,6/28/2013,289.0,
3053536.2013.6.29,6/29/2013 0:00,0.0,0.0,,,0.2,,0.2,0.0,35.0,82.0,24.4,17.8,11.1,1.0,6/29/2013,306.0,
3053536.2013.6.30,6/30/2013 0:00,0.0,0.0,,,0.0,,0.3,0.0,18.0,98.0,30.2,17.7,5.2,1.0,6/30/2013,329.0,
3053536.2013.7.1,7/1/2013 0:00,20.0,33.0,,,0.0,,0.0,2.2,14.0,90.0,33.8,20.2,6.5,1.0,7/1/2013,333.0,
3053536.2013.7.2,7/2/2013 0:00,16.0,54.0,,,12.0,,0.0,3.9,22.0,97.0,31.7,21.9,12.0,1.0,7/2/2013,373.0,
3053536.2013.7.3,7/3/2013 0:00,0.0,0.0,,,0.6,,0.0,0.8,19.0,98.0,25.7,18.8,11.9,1.0,7/3/2013,486.0,A
3053536.2013.7.4,7/4/2013 0:00,0.0,0.0,,,1.3,,3.2,0.4,23.5,98.5,23.5,15.2,4.3,1.0,7/4/2013,461.0,
3053536.2013.7.5,7/5/2013 0:00,36.0,32.0,,,0.2,,6.4,0.0,28.0,99.0,21.3,11.6,1.9,1.0,7/5/2013,364.0,
3053536.2013.7.6,7/6/2013 0:00,34.0,32.0,,,1.7,,6.2,0.0,45.0,98.0,17.8,11.8,5.7,1.0,7/6/2013,306.0,
3053536.2013.7.7,7/7/2013 0:00,0.0,0.0,,,0.0,,4.5,0.0,24.0,99.0,22.7,13.5,4.2,1.0,7/7/2013,261.0,
3053536.2013.7.8,7/8/2013 0:00,33.0,35.0,,,0.0,,3.7,0.0,24.0,96.0,24.9,14.3,3.7,1.0,7/8/2013,235.0,
3053536.2013.7.9,7/9/2013 0:00,27.0,37.0,,,0.4,,2.7,0.0,27.0,95.0,25.8,15.3,4.8,1.0,7/9/2013,220.0,
3053536.2013.7.10,7/10/2013 0:00,20.0,43.0,,,0.0,,0.0,0.0,17.0,96.0,27.4,18.0,8.6,1.0,7/10/2013,236.0,
3053536.2013.7.11,7/11/2013 0:00,13.0,35.0,,,3.1,,7.5,0.0,43.0,95.0,14.3,10.5,6.7,1.0,7/11/2013,266.0,
3053536.2013.7.12,7/12/2013 0:00,30.0,32.0,,,0.2,,6.9,0.0,27.0,87.0,18.2,11.1,3.9,1.0,7/12/2013,237.0,
3053536.2013.7.13,7/13/2013 0:00,19.0,32.0,,,0.2,,10.5,0.0,40.0,97.0,16.0,7.5,-1.1,1.0,7/13/2013,191.0,
3053536.2013.7.14,7/14/2013 0:00,0.0,0.0,,,0.8,,9.5,0.0,53.0,99.0,15.4,8.5,1.5,1.0,7/14/2013,167.0,
3053536.2013.7.15,7/15/2013 0:00,0.0,0.0,,,0.8,,4.6,0.0,27.0,91.0,20.3,13.4,6.5,1.0,7/15/2013,173.0,
3053536.2013.7.16,7/16/2013 0:00,0.0,0.0,,,0.0,,5.5,0.0,20.0,99.0,25.4,12.5,-0.5,1.0,7/16/2013,168.0,
3053536.2013.7.17,7/17/2013 0:00,0.0,0.0,,,0.0,,2.3,0.0,17.0,94.0,27.9,15.7,3.5,1.0,7/17/2013,167.0,
3053536.2013.7.18,7/18/2013 0:00,19.0,35.0,,,0.0,,0.0,2.0,26.0,89.0,27.5,20.0,12.5,1.0,7/18/2013,182.0,
3053536.2013.7.19,7/19/2013 0:00,34.0,32.0,,,0.2,,0.3,0.0,22.0,98.0,27.7,17.7,7.7,1.0,7/19/2013,220.0,
3053536.2013.7.20,7/20/2013 0:00,36.0,33.0,,,0.0,,0.2,0.0,20.0,93.0,29.6,17.8,5.9,1.0,7/20/2013,238.0,
3053536.2013.7.21,7/21/2013 0:00,29.0,32.0,,,0.0,,0.0,0.9,17.0,90.0,29.3,18.9,8.5,1.0,7/21/2013,245.0,
3053536.2013.7.22,7/22/2013 0:00,0.0,0.0,,,0.0,,0.7,0.0,21.0,88.0,28.0,17.3,6.6,1.0,7/22/2013,253.0,
3053536.2013.7.23,7/23/2013 0:00,0.0,0.0,,,0.0,,0.0,0.2,15.0,91.0,29.0,18.2,7.4,1.0,7/23/2013,243.0,
3053536.2013.7.24,7/24/2013 0:00,33.0,43.0,,,0.0,,0.0,1.4,24.0,81.0,29.0,19.4,9.8,1.0,7/24/2013,231.0,
3053536.2013.7.25,7/25/2013 0:00,5.0,35.0,,,0.0,,0.0,1.4,34.0,88.0,28.0,19.4,10.8,1.0,7/25/2013,229.0,
3053536.2013.7.26,7/26/2013 0:00,24.0,46.0,,,1.1,,0.0,1.2,15.0,93.0,30.0,19.2,8.4,1.0,7/26/2013,236.0,
3053536.2013.7.27,7/27/2013 0:00,27.0,39.0,,,7.4,,3.5,0.0,31.0,98.0,19.9,14.5,9.0,1.0,7/27/2013,248.0,
3053536.2013.7.28,7/28/2013 0:00,32.0,32.0,,,0.0,,8.3,0.0,39.0,97.0,16.5,9.7,2.9,1.0,7/28/2013,217.0,
3053536.2013.7.29,7/29/2013 0:00,33.0,43.0,,,2.0,,6.7,0.0,26.0,96.0,20.9,11.3,1.6,1.0,7/29/2013,188.0,
3053536.2013.7.30,7/30/2013 0:00,0.0,0.0,,,0.0,,3.4,0.0,25.0,99.0,23.9,14.6,5.2,1.0,7/30/2013,169.0,
3053536.2013.7.31,7/31/2013 0:00,32.0,41.0,,,0.2,,3.1,0.0,21.0,98.0,27.4,14.9,2.4,1.0,7/31/2013,165.0,
3053536.2013.8.1,8/1/2013 0:00,32.0,32.0,,,0.0,,1.0,0.0,33.0,94.0,26.7,17.0,7.3,1.0,8/1/2013,172.0,
3053536.2013.8.2,8/2/2013 0:00,32.0,33.0,,,0.0,,1.9,0.0,27.0,98.0,27.6,16.1,4.6,1.0,8/2/2013,184.0,
3053536.2013.8.3,8/3/2013 0:00,34.0,37.0,,,2.5,,1.1,0.0,27.0,97.0,28.4,16.9,5.3,1.0,8/3/2013,195.0,
3053536.2013.8.4,8/4/2013 0:00,0.0,0.0,,,2.2,,2.9,0.0,53.0,98.0,22.2,15.1,8.0,1.0,8/4/2013,213.0,
3053536.2013.8.5,8/5/2013 0:00,0.0,0.0,,,0.0,,1.9,0.0,25.0,99.0,26.4,16.1,5.7,1.0,8/5/2013,201.0,
3053536.2013.8.6,8/6/2013 0:00,28.0,39.0,,,6.1,,2.9,0.0,33.0,97.0,24.5,15.1,5.7,1.0,8/6/2013,197.0,
3053536.2013.8.7,8/7/2013 0:00,34.0,33.0,,,0.5,,3.2,0.0,54.0,97.0,20.3,14.8,9.2,1.0,8/7/2013,208.0,
3053536.2013.8.8,8/8/2013 0:00,0.0,0.0,,,1.1,,2.8,0.0,57.0,97.0,20.8,15.2,9.5,1.0,8/8/2013,203.0,
3053536.2013.8.9,8/9/2013 0:00,0.0,0.0,,,0.0,,0.0,0.2,30.0,98.0,26.5,18.2,9.8,1.0,8/9/2013,206.0,
